model,split,task_id,target_tool,invoked,solved,invocation_without_success,process,response,judge_error,either_uncertain,n_calls,n_gold_calls,target_has_2xx,target_has_non_2xx,target_has_local_error,empty_final,rollout_error,missing_parameter_crash,output_keys_crash,parse_crash,run_source,judge_source
hybrid,T_f,Coinlib::1,getCoinData,True,False,True,No,No,False,False,1,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,NovaDax::0,getDepth,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,NovaDax::1,getTrades,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,PUBG::0,getPlayer,False,False,False,No,No,False,False,2,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,PUBG::1,getPlayer,True,False,True,No,No,False,False,7,1,True,False,True,True,"Could not parse LLM output: ` The user's friend is not in the leaderboard data for a specific region and game mode.
ASSISTANT Action: The user's friend.
ASSISTANT Action.
ASSISTANT Action.`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Rick and Morty::0,getAllLocations,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Rick and Morty::1,getCharacterById,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,News::0,getTopHeadlines,False,False,False,No,No,False,False,2,1,False,False,False,True,"Could not parse LLM output: ` 10ant.
The topics.
Theistants.
assistants.
assistants.
assistants,`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,News::1,getEverything,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Mixcloud::0,search,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Mixcloud::1,search,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Agify.io::0,getAge,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Agify.io::1,getAge,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,StackExchange__2::0,get-user,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,StackExchange__2::1,get-user,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,WakaTime::0,getStats,True,False,True,No,No,False,False,1,2,True,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,WakaTime::1,getDetails,False,False,False,No,No,False,False,1,4,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Movie Quote::0,getRandomMovieQuote,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Movie Quote::1,getFilteredQuote,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,The Old Reader::0,getUserFeeds,True,False,True,No,No,False,False,1,2,True,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,The Old Reader::1,getUserFeeds,True,False,True,No,No,False,False,1,2,True,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Doge-Meme::0,getMemeDetails,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Doge-Meme::1,getTopMemes,True,False,True,No,No,False,False,15,1,False,False,True,True,"Did not get output keys that were expected. Got: {'output', 'intermediate_steps'}. Expected: {'output', 'Final Thought', 'intermediate_steps'}.",False,True,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Czech Television::0,getWeeklyTVProgram,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Czech Television::1,searchTVPrograms,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Geokeo::0,batchGeocode,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Geokeo::1,geocode,True,False,True,Uncertain,Uncertain,False,True,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Catch The Show::0,searchTvShow,False,False,False,No,No,False,False,1,2,False,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Catch The Show::1,searchTvShow,True,False,True,No,No,False,False,4,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,"Transport for Vancouver, Canada__3::0",findStationsOrStops,True,False,True,No,No,False,False,1,3,True,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,"Transport for Vancouver, Canada__3::1",findStationsOrStops,True,False,True,No,No,False,False,1,3,True,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Google Books::0,updateReadingStatus,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Google Books::1,getFeaturedBooks,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,PhishStats::0,searchPhishingDatabase,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,PhishStats::1,getPhishingDomainInfo,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,RuneScape::0,getEnemyInfo,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,RuneScape::1,getSkillInfo,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,"Transport for Vancouver, Canada::0",getStaticSchedules,True,False,True,Uncertain,Uncertain,False,True,2,5,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,"Transport for Vancouver, Canada::1",getStopsAndRoutesByLocation,True,False,True,No,No,False,False,4,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,TransitLand::0,searchStops,False,False,False,No,No,False,False,1,3,False,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,TransitLand::1,searchStops,True,False,True,No,No,False,False,1,1,False,True,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Giphy__2::0,searchGifs,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Giphy__2::1,searchGifs,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,bng2latlong::0,convertEastingNorthingToLatLong,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,bng2latlong::1,reverseGeocodeLatLongToEastingNorthing,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,CO2 Offset::0,calculateCarbonEmissions,True,False,True,No,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,CO2 Offset::1,calculateCarbonEmissions,True,False,True,Uncertain,Uncertain,False,True,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,"Open Government, Poland::0",searchDatasets,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,"Open Government, Poland::1",searchDatasets,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,TheMealDB::0,searchMealByIngredient,True,False,True,No,No,False,False,2,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,TheMealDB::1,searchMealByName,False,False,False,No,No,False,False,3,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Nutritionix__2::0,calculateNutritionForRecipe,True,False,True,Yes,No,False,False,2,1,True,True,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Nutritionix__2::1,getVendingMachineData,True,False,True,No,No,False,False,13,1,False,False,True,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Forismatic::0,searchQuote,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Forismatic::1,searchQuote,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Google Safe Browsing::0,checkUrlSafety,False,False,False,No,Yes,False,False,1,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Google Safe Browsing::1,checkMultipleUrlsSafety,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Noctua::0,getHistoricalWeatherData,False,False,False,No,No,False,False,0,1,False,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Noctua::1,getHistoricalWeatherData,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Giphy::0,getTrendingGifs,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
